"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"S100A162",5.31425572950325e-15,0.2569942452086,0.442,0.296,1.28982300810773e-10,"5","S100A16"
"FABP5",6.08062410073812e-15,0.356295540195897,0.507,0.358,1.47582827549015e-10,"5","FABP5"
"FAM107B",6.65410097919247e-15,0.333772871137536,0.817,0.714,1.6150168486598e-10,"5","FAM107B"
"KLF4",1.03332642018936e-14,0.266605196157726,0.51,0.357,2.50798655444159e-10,"5","KLF4"
"SRSF51",1.52272217792801e-14,0.267798479308662,0.743,0.604,3.69579899804908e-10,"5","SRSF5"
"PBX3",1.85393460143396e-14,0.297279600564705,0.449,0.312,4.49968467114036e-10,"5","PBX3"
"SIRT1",2.4449633587771e-14,0.264792772360412,0.557,0.404,5.93417056808789e-10,"5","SIRT1"
"FRMD62",2.49636840634512e-13,0.287995755317988,0.888,0.82,6.05893575904024e-09,"5","FRMD6"
"MIR4435-2HG2",2.84253813549929e-13,0.319677233955,0.8,0.69,6.89912430867032e-09,"5","MIR4435-2HG"
"LAPTM4B",2.88725949349915e-13,0.252045992578439,0.41,0.279,7.00766751667178e-09,"5","LAPTM4B"
"PIK3R1",3.19696408223536e-13,0.27209033374551,0.54,0.4,7.75935152399343e-09,"5","PIK3R1"
"CDKN1C",3.89845282490647e-13,0.575150730310452,0.478,0.339,9.46193485133048e-09,"5","CDKN1C"
"TCEAL71",5.10067066418982e-13,0.354552668211026,0.431,0.305,1.23798377690551e-08,"5","TCEAL7"
"PNRC1",5.27556676329077e-13,0.284825037281798,0.893,0.847,1.2804328091183e-08,"5","PNRC1"
"TCEAL9",1.10114783684804e-12,0.32049675006939,0.796,0.699,2.67259591481387e-08,"5","TCEAL9"
"ZFP36L2",1.62603713062711e-12,0.39771351600831,0.744,0.67,3.94655471974505e-08,"5","ZFP36L2"
"MARCH3",2.86116768564392e-12,0.300292858119893,0.687,0.568,6.94434008982635e-08,"5","MARCH3"
"SOCS1",3.61592987577659e-12,0.34028773591534,0.283,0.178,8.77622340149737e-08,"5","SOCS1"
"MCTP11",1.07412468638773e-11,0.259717304153081,0.269,0.168,2.60700802633166e-07,"5","MCTP1"
"DDX212",1.24676286464395e-11,0.265756292767788,0.864,0.812,3.02601814877733e-07,"5","DDX21"
"DNAJB11",1.33613177500067e-11,0.606151772573094,0.891,0.888,3.24292543110412e-07,"5","DNAJB1"
"NHS1",1.74011930881138e-11,0.32738497455161,0.399,0.284,4.2234435744161e-07,"5","NHS"
"IL331",2.61022605258e-11,0.459317400864007,0.251,0.155,6.33527965221691e-07,"5","IL33"
"NAV32",4.2566565096267e-11,0.254619538406782,0.333,0.218,1.0331331014515e-06,"5","NAV3"
"MAPK10",9.7901719801807e-11,0.337776891925687,0.365,0.253,2.37617264130966e-06,"5","MAPK10"
"CELF21",1.22043381948966e-10,0.251673535853806,0.673,0.561,2.96211492328335e-06,"5","CELF2"
"RGCC1",1.37245994907887e-10,0.321671771867268,0.451,0.335,3.33109754240933e-06,"5","RGCC"
"PDE3A1",1.83318904803108e-10,0.302991501805119,0.533,0.41,4.44933313847623e-06,"5","PDE3A"
"ADAM121",3.24645092828019e-10,0.292733141646439,0.298,0.198,7.87946104802884e-06,"5","ADAM12"
"ATP2B11",3.28904947602245e-10,0.27046729592784,0.575,0.449,7.98285198325408e-06,"5","ATP2B1"
"SNHG7",1.94377594633406e-09,0.26073661257161,0.693,0.571,4.71773859934739e-05,"5","SNHG7"
"PTPRM2",2.26737088402264e-09,0.315618374794382,0.678,0.588,5.50313587261136e-05,"5","PTPRM"
"KCTD81",4.57761675584163e-09,0.323881515897178,0.313,0.216,0.000111103336281032,"5","KCTD8"
"PLPP31",6.3055447413171e-09,0.322463938226502,0.685,0.584,0.000153041876416507,"5","PLPP3"
"CSTB2",7.55477513289175e-09,0.304227474705897,0.519,0.415,0.000183361947250416,"5","CSTB"
"RYBP",1.02403596032736e-08,0.251338799308843,0.884,0.849,0.000248543767931053,"5","RYBP"
"KCNQ1OT1",1.11057506410291e-08,0.326406764991248,0.567,0.45,0.000269547673808417,"5","KCNQ1OT1"
"PTPN12",2.34228151834774e-08,0.295914615193792,0.626,0.506,0.00056849514731818,"5","PTPN1"
"MAP1B",2.77430196060725e-08,0.313016492354139,0.734,0.677,0.000673350828858987,"5","MAP1B"
"ERRFI1",8.43980067597369e-08,0.256069863675019,0.811,0.752,0.00204842402206557,"5","ERRFI1"
"VEGFA",6.10097412141342e-07,0.287983730638177,0.569,0.471,0.0148076742900825,"5","VEGFA"
"HSPA1A",7.88802788328881e-07,0.520831090199081,0.943,0.953,0.0191450324755303,"5","HSPA1A"
"ID3",5.02297937979692e-06,0.393546306209533,0.525,0.446,0.121912732527051,"5","ID3"
"ID41",5.52339362463128e-06,0.442021602516651,0.528,0.462,0.134058286663426,"5","ID4"
"BTBD91",8.20998072256613e-06,0.277557244034365,0.552,0.463,0.199264442117403,"5","BTBD9"
"MT2A2",3.64898944998658e-05,1.00421468503085,0.88,0.936,0.885646229406243,"5","MT2A"
"ESR11",0.000310487963995361,0.336644935458267,0.725,0.707,1,"5","ESR1"
"CCL21",0.000381277189960865,0.550021912182392,0.455,0.399,1,"5","CCL2"
"MT1X",0.0025466748960373,0.25835759082671,0.298,0.251,1,"5","MT1X"
"NFKBIA1",0.00434050245449074,0.252996142472592,0.716,0.739,1,"5","NFKBIA"
"CFD",0,3.0880188743103,0.802,0.11,0,"6","CFD"
"PLAC91",0,1.56051586393944,0.777,0.17,0,"6","PLAC9"
"S100A41",1.50296746367488e-266,1.48553614731673,0.818,0.236,3.64785233108529e-262,"6","S100A4"
"SERPINF12",7.89296059350366e-257,1.79804525557976,0.951,0.409,1.91570046564927e-252,"6","SERPINF1"
"IGFBP61",2.62581070333186e-254,1.35868381719684,0.688,0.153,6.37310515805675e-250,"6","IGFBP6"
"PCOLCE1",3.99226031211245e-232,1.38532664447414,0.761,0.215,9.68961500352812e-228,"6","PCOLCE"
"RPLP12",2.448658856109e-231,1.00461112694752,1,0.999,5.94313990966214e-227,"6","RPLP1"
"RPL392",4.55734961787531e-229,1.01280701082901,1,0.991,1.10611432575452e-224,"6","RPL39"
"S100A62",4.30815997064773e-228,1.50234395610698,0.998,0.937,1.04563350647591e-223,"6","S100A6"
"HSPE12",4.48277776782785e-218,1.60323719759015,0.998,0.959,1.0880149920295e-213,"6","HSPE1"
"TIMP11",1.7526273731474e-216,1.62284221396738,0.991,0.723,4.25380189736605e-212,"6","TIMP1"
"LGALS33",9.85912554037049e-214,1.4135933284639,0.986,0.675,2.39290835990332e-209,"6","LGALS3"
"RPL112",1.92617697782079e-203,0.914858254128785,1,0.996,4.67502414286884e-199,"6","RPL11"
"RPL411",3.06629632814892e-200,0.861046426048852,1,0.999,7.44220781805025e-196,"6","RPL41"
"RPL35A1",2.97516328608652e-199,0.878370246567816,1,0.992,7.22101881166059e-195,"6","RPL35A"
"TMEM176B",6.05764865807357e-199,0.596915414412792,0.427,0.064,1.47025190580104e-194,"6","TMEM176B"
"RPL301",2.55404993589949e-197,0.867093230442363,1,0.994,6.19893459942166e-193,"6","RPL30"
"RPL322",3.404517511866e-197,0.879696653511196,1,0.994,8.26310445304997e-193,"6","RPL32"
"RPL102",1.37478179878235e-196,0.902242830961244,1,0.999,3.33673290382465e-192,"6","RPL10"
"RPL261",5.08105572592188e-192,0.8520676009119,1,0.996,1.2332230352385e-187,"6","RPL26"
"RPS181",8.08303100140305e-191,0.924376754520197,1,0.999,1.96183245435054e-186,"6","RPS18"
"NACA1",3.57048557796022e-188,0.911032246858472,1,0.986,8.66592554626725e-184,"6","NACA"
"RPL192",1.35030481019429e-187,0.933995661586897,1,0.99,3.27732480482256e-183,"6","RPL19"
"RPL242",2.7492536706074e-186,0.833911325127321,1,0.993,6.67271358393122e-182,"6","RPL24"
"RPS71",2.79290395983938e-184,0.888854355569313,1,0.988,6.77865720092616e-180,"6","RPS7"
"RPL371",1.27388428352823e-183,0.832087962083916,1,0.99,3.09184454455138e-179,"6","RPL37"
"RPS231",8.25916429830841e-182,0.833505014235906,1,0.996,2.00458176684243e-177,"6","RPS23"
"RPS15A1",1.99134563296727e-181,0.843615286363245,1,0.991,4.83319498577486e-177,"6","RPS15A"
"RPS132",2.09805129208983e-180,0.853462579034689,1,0.985,5.09218029103123e-176,"6","RPS13"
"CD632",9.15698100757546e-178,1.01514017183292,0.998,0.962,2.22249086034864e-173,"6","CD63"
"FTL2",2.47375718794447e-177,1.17849004400378,1,0.998,6.00405607086002e-173,"6","FTL"
"RPS282",7.97088444109813e-177,0.832934157688584,1,0.986,1.93461336269893e-172,"6","RPS28"
"RPS271",5.48368316032941e-176,0.779924263817572,1,0.998,1.33094473984355e-171,"6","RPS27"
"IGFBP51",5.77829485748555e-174,1.93535954045831,0.902,0.541,1.40244994486032e-169,"6","IGFBP5"
"RPL352",7.58436232053398e-174,0.887840988153963,0.998,0.975,1.8408005788168e-169,"6","RPL35"
"RPS191",2.72632468643439e-173,0.857824839343918,1,0.995,6.61706264644491e-169,"6","RPS19"
"RPL282",4.42713593794944e-173,0.840607448775683,1,0.988,1.07451016349971e-168,"6","RPL28"
"RPS27A1",5.63185459772169e-173,0.79068158433051,1,0.996,1.36690742941303e-168,"6","RPS27A"
"VIM3",1.539406295856e-168,1.12940155575188,1,0.99,3.73629302067209e-164,"6","VIM"
"RPL132",2.80308710649598e-168,0.775656461179765,1,0.998,6.80337271617638e-164,"6","RPL13"
"SOD3",8.03819645147616e-164,0.858962321387572,0.693,0.226,1.95095066073778e-159,"6","SOD3"
"RPS142",9.73971782891245e-163,0.749662940729101,1,0.994,2.36392691425534e-158,"6","RPS14"
"RPL182",1.13111672140123e-162,0.771621141014935,1,0.994,2.74533339451292e-158,"6","RPL18"
"C1R2",1.66089596387087e-162,1.04451559071376,0.837,0.346,4.03116059391098e-158,"6","C1R"
"RPL23A1",8.88145243994017e-162,0.812827118121495,1,0.986,2.15561732169788e-157,"6","RPL23A"
"RPL171",1.49517514350528e-160,0.797990582230327,1,0.991,3.62893959080167e-156,"6","RPL17"
"RPL18A2",2.12671620616524e-159,0.808335519635508,1,0.991,5.16175290398366e-155,"6","RPL18A"
"SLC35F13",8.27541054292286e-159,0.966033393201091,0.956,0.536,2.00852489287281e-154,"6","SLC35F1"
"CST31",7.74368251566212e-158,1.44008152035972,0.941,0.659,1.87946918337635e-153,"6","CST3"
"RPS152",1.42779279116545e-157,0.753584928562965,1,0.991,3.46539588343766e-153,"6","RPS15"
"RARRES22",1.66674114788129e-157,1.07706053151103,0.919,0.496,4.04534744002267e-153,"6","RARRES2"
"TNFRSF12A2",4.18418195238634e-157,1.19037042969972,0.979,0.849,1.01554280166369e-152,"6","TNFRSF12A"
"RPS82",8.08580998981248e-157,0.795275965610008,1,0.997,1.96250694262739e-152,"6","RPS8"
"RPL8",1.37274365443834e-156,0.797015832770172,1,0.993,3.3317861236873e-152,"6","RPL8"
"CLEC2B3",1.29333200577647e-155,1.25287955758724,0.949,0.549,3.13904611122006e-151,"6","CLEC2B"
"RPS291",3.52392173888686e-154,0.778850492820789,1,0.972,8.55291045245231e-150,"6","RPS29"
"S100A112",2.25485847871585e-152,1.27299809229096,0.96,0.735,5.47276701369125e-148,"6","S100A11"
"RPL341",2.78491766707112e-152,0.72366181255438,1,0.996,6.75927366974832e-148,"6","RPL34"
"IGFBP71",1.53139569761207e-150,1.20724491070755,0.994,0.935,3.71685049767425e-146,"6","IGFBP7"
"DCN2",2.68027214281533e-150,1.12833152290323,0.984,0.688,6.50528851782709e-146,"6","DCN"
"REEP53",6.87712958884308e-150,0.982792259373946,0.896,0.479,1.6691481225081e-145,"6","REEP5"
"CACYBP1",1.40710911831357e-149,1.22921512592744,0.918,0.591,3.41519454105886e-145,"6","CACYBP"
"RPL362",2.83913329976176e-148,0.759850812906536,1,0.977,6.89086043185176e-144,"6","RPL36"
"EIF4A12",6.78447658221578e-148,0.932159409056287,0.997,0.97,1.64666031126959e-143,"6","EIF4A1"
"NME21",1.62596999055232e-145,0.959982843921786,0.981,0.89,3.94639176406955e-141,"6","NME2"
"RPL7A3",1.68866225002928e-145,0.754316056757961,1,0.994,4.09855214704606e-141,"6","RPL7A"
"SEC61B1",2.76472268702818e-145,1.04768654038877,0.943,0.711,6.7102584336861e-141,"6","SEC61B"
"RPL36AL2",4.21137246081876e-144,0.853433040534611,0.987,0.906,1.02214220996532e-139,"6","RPL36AL"
"RPS31",6.54317700169937e-144,0.798577851182282,1,0.993,1.58809449008245e-139,"6","RPS3"
"ANXA22",6.96073335138638e-144,0.975621324387069,0.976,0.756,1.68943959171499e-139,"6","ANXA2"
"RPS121",4.93264592099041e-143,0.734791537553887,1,0.998,1.19720249148358e-138,"6","RPS12"
"FAU1",1.72510965882149e-142,0.695950966302621,1,0.988,4.18701365292565e-138,"6","FAU"
"PRDX12",1.9800658190081e-141,0.972912112409747,0.984,0.891,4.80581774931457e-137,"6","PRDX1"
"MRPL182",2.48578276507716e-141,1.21862435936051,0.924,0.604,6.03324334911876e-137,"6","MRPL18"
"RPS251",4.56549728442788e-141,0.725442654191718,0.998,0.982,1.10809184590349e-136,"6","RPS25"
"CHCHD22",2.16915836168017e-140,0.90535943469503,0.984,0.854,5.26476425963395e-136,"6","CHCHD2"
"EEF1B21",8.27669192566919e-140,0.880164160454424,0.986,0.925,2.00883589727917e-135,"6","EEF1B2"
"RPL36A",1.44866518206497e-139,0.873884017857008,1,0.939,3.51605526338989e-135,"6","RPL36A"
"PPIB2",2.65592673783599e-139,0.957256203979928,0.951,0.685,6.44619978540172e-135,"6","PPIB"
"EMP31",6.49682735029626e-139,1.15068803105518,0.927,0.61,1.57684496619041e-134,"6","EMP3"
"CYTOR2",6.71330468085503e-139,1.26770604071222,0.981,0.829,1.62938617909032e-134,"6","CYTOR"
"ANXA11",7.44219737435017e-139,1.49643975257496,0.908,0.59,1.80629572472853e-134,"6","ANXA1"
"RPS3A3",1.73350102524549e-138,0.721708728168613,1,0.995,4.20738033837333e-134,"6","RPS3A"
"CCN5",4.89498116163542e-138,0.619773935827723,0.326,0.051,1.18806087774053e-133,"6","CCN5"
"NUDC1",3.04827792935947e-136,0.939894773056077,0.884,0.511,7.39847536234838e-132,"6","NUDC"
"FBLN11",1.53809727537731e-135,0.867882321443214,0.756,0.306,3.73311589706828e-131,"6","FBLN1"
"RPL91",2.51871077931983e-135,0.666709146012557,1,0.993,6.11316293248716e-131,"6","RPL9"
"RPL62",3.46937619243284e-132,0.702591411044184,1,0.987,8.42052295665375e-128,"6","RPL6"
"CLEC11A1",4.42639914875588e-132,0.807480022734875,0.6,0.189,1.07433133739454e-127,"6","CLEC11A"
"RPS101",3.52856021938799e-131,0.788587980564443,0.998,0.968,8.5641685084766e-127,"6","RPS10"
"TPT12",2.92788722577021e-129,0.61930203184077,1,0.999,7.10627508566688e-125,"6","TPT1"
"RACK12",1.726412124523e-128,0.76066083363339,0.997,0.953,4.19017486742979e-124,"6","RACK1"
"RPL291",5.40211268460514e-128,0.747945531036339,1,0.975,1.31114676968051e-123,"6","RPL29"
"RPL27A1",7.61431778522562e-128,0.679162284285205,1,0.985,1.84807106965211e-123,"6","RPL27A"
"APOD2",8.64214795539455e-128,1.07905842505415,0.652,0.212,2.09753573025381e-123,"6","APOD"
"MYDGF1",3.39893955080184e-127,0.796625394631188,0.794,0.363,8.24956618375115e-123,"6","MYDGF"
"UBA522",3.66563931222023e-127,0.720399675086096,0.995,0.956,8.89687317468973e-123,"6","UBA52"
"ATP6V1F2",4.86126261214933e-127,0.86153731381309,0.753,0.338,1.17987704859476e-122,"6","ATP6V1F"
"SPHK12",8.51632394317787e-127,0.826088789334496,0.763,0.332,2.0669969842487e-122,"6","SPHK1"
"PTGDS1",1.67220140248514e-126,2.26812883128321,0.78,0.44,4.05860002397169e-122,"6","PTGDS"
"CRIP11",1.69641820522205e-126,0.959481648132469,0.652,0.237,4.11737662589444e-122,"6","CRIP1"
"RPL37A1",2.26418228618902e-126,0.619481924132293,1,0.994,5.49539682680938e-122,"6","RPL37A"
"RPS52",3.51255050258284e-126,0.759848930639305,1,0.978,8.52531132481882e-122,"6","RPS5"
"SERF22",4.06910650231481e-126,0.836367721237704,0.989,0.845,9.87612839176827e-122,"6","SERF2"
"RPLP02",1.55974934844501e-125,0.771878660481784,1,0.97,3.78566764361089e-121,"6","RPLP0"
"SEC61G",6.92530523057565e-125,0.88579267489715,0.903,0.583,1.68084083251302e-120,"6","SEC61G"
"GSTO12",8.55835903874493e-125,1.08892170728675,0.858,0.483,2.07719932229378e-120,"6","GSTO1"
"TMEM176A",2.22412131141453e-124,0.4293548339395,0.334,0.061,5.3981648349342e-120,"6","TMEM176A"
"CCL26",2.91685863592087e-124,0.771620255429441,0.271,0.039,7.07950759524354e-120,"6","CCL26"
"RPL272",4.52918829908543e-124,0.721553915253478,1,0.957,1.09927929207103e-119,"6","RPL27"
"RPL121",3.50360879932535e-123,0.733252844318588,1,0.984,8.50360891684255e-119,"6","RPL12"
"SSR41",6.96989770236068e-123,0.915930701011547,0.873,0.517,1.69166387133996e-118,"6","SSR4"
"OAF2",1.98610830548397e-122,0.759914248766753,0.628,0.215,4.82048346824014e-118,"6","OAF"
"RPS22",1.15379443008378e-121,0.73244958963495,1,0.993,2.80037446125635e-117,"6","RPS2"
"RPS4X2",1.4325064654993e-121,0.689116852606763,1,0.996,3.47683644241334e-117,"6","RPS4X"
"RPL381",1.66988106265297e-120,0.695308254110635,1,0.965,4.05296832716503e-116,"6","RPL38"
"RPL141",1.99928348121133e-120,0.669977791170443,1,0.986,4.85246093724802e-116,"6","RPL14"
"RPS242",3.51193497809246e-120,0.62676443171156,1,0.997,8.52381738532821e-116,"6","RPS24"
"SNX31",3.63985012368551e-120,0.881247884998563,0.911,0.603,8.8342802351971e-116,"6","SNX3"
"OAZ11",2.35874667107723e-119,0.803700398571886,0.987,0.899,5.72491404537155e-115,"6","OAZ1"
"ANXA52",1.8468974349064e-118,0.882096565996458,0.998,0.949,4.48260476426133e-114,"6","ANXA5"
"CRABP2",3.14435183608367e-118,0.898347051538885,0.649,0.247,7.63165634135868e-114,"6","CRABP2"
"TMA7",2.27904848927452e-117,0.789235284305322,0.926,0.623,5.53147858831818e-113,"6","TMA7"
"RPLP21",2.9261396386561e-117,0.630365378377653,0.998,0.984,7.10203351698222e-113,"6","RPLP2"
"RPL310",5.92138144014717e-116,0.651045284781754,1,0.995,1.43717848933812e-111,"6","RPL3"
"FCGRT2",2.34088713424064e-113,0.843546981007014,0.741,0.342,5.68156716351545e-109,"6","FCGRT"
"RPS211",3.9447846235365e-113,0.641601906502325,0.998,0.979,9.57438675978545e-109,"6","RPS21"
"CLIC22",1.33928256626399e-112,0.734248966788101,0.555,0.182,3.25057271657932e-108,"6","CLIC2"
"MDK1",1.02340745000637e-109,0.831157651619153,0.712,0.32,2.48391222191046e-105,"6","MDK"
"SNRPB",1.69622535091545e-109,0.788146983079943,0.926,0.693,4.11690854920689e-105,"6","SNRPB"
"COL1A11",2.81795936020098e-109,1.21140457663909,0.949,0.798,6.8394691631438e-105,"6","COL1A1"
"CSTB3",5.59042717537706e-109,1.04473489082832,0.783,0.39,1.35685257973577e-104,"6","CSTB"
"RPL212",2.31913840047114e-108,0.611290124283434,1,0.993,5.62878081178351e-104,"6","RPL21"
"BTF32",2.48150897237457e-108,0.685414711715425,0.997,0.936,6.02287042685032e-104,"6","BTF3"
"RAN2",5.65066969147165e-106,0.762827679804666,0.973,0.837,1.37147404081708e-101,"6","RAN"
"PSMB12",1.55187198290352e-105,0.727209078083965,0.886,0.548,3.76654848970512e-101,"6","PSMB1"
"S100A132",4.24759658802463e-105,0.817570030174133,0.826,0.441,1.03093416787946e-100,"6","S100A13"
"RPS91",1.71898959308403e-104,0.584324118930998,1,0.995,4.17215964137424e-100,"6","RPS9"
"RPL53",3.00825369748336e-104,0.607117039388406,1,0.988,7.30133254916187e-100,"6","RPL5"
"C12orf572",3.07789046612385e-103,0.763174404285382,0.913,0.591,7.4703479503292e-99,"6","C12orf57"
"SNRPD11",7.20459329275561e-103,0.761581627442261,0.807,0.434,1.74862683808471e-98,"6","SNRPD1"
"OGN2",1.60497700929863e-101,0.652952469758061,0.745,0.3,3.89543969926871e-97,"6","OGN"
"POMP2",5.44400335554643e-99,0.775252990641703,0.892,0.628,1.32131405442468e-94,"6","POMP"
"FKBP111",7.47987934229894e-98,0.505434103651849,0.514,0.17,1.81544151516938e-93,"6","FKBP11"
"MSC1",1.71913228671702e-97,0.484764560484641,0.356,0.086,4.17250597309087e-93,"6","MSC"
"HSPD12",2.17511871368756e-97,0.758913705457958,0.998,0.987,5.27923062999108e-93,"6","HSPD1"
"LUM2",3.8784708252291e-97,0.753991412653454,0.837,0.4,9.41343653991355e-93,"6","LUM"
"SRPX1",5.72458045193605e-96,0.451299434549223,0.342,0.08,1.3894129214894e-91,"6","SRPX"
"FKBP41",8.44572817666071e-96,0.775018841392813,0.839,0.488,2.04986268575732e-91,"6","FKBP4"
"CLIC11",1.32423521242744e-95,0.798344166502025,0.834,0.474,3.21405128408264e-91,"6","CLIC1"
"ADIRF1",1.99634719375498e-95,0.761579465905461,0.717,0.334,4.84533427396271e-91,"6","ADIRF"
"MED10",2.86597668594266e-95,0.608075815150932,0.706,0.324,6.95601201445144e-91,"6","MED10"
"MIF2",1.14877992026836e-93,0.771979478194661,0.965,0.796,2.78820374448334e-89,"6","MIF"
"TXN3",1.31015536934695e-93,0.90265026148542,0.995,0.921,3.17987809694199e-89,"6","TXN"
"GSTP12",1.37481383472452e-93,0.788066820043089,0.93,0.722,3.33681065825989e-89,"6","GSTP1"
"RAMP2",1.09775942876254e-92,0.371607281801764,0.261,0.049,2.66437190954956e-88,"6","RAMP2"
"SERPING12",4.25800835518325e-92,0.724097752052284,0.756,0.392,1.03346120788653e-87,"6","SERPING1"
"PLTP2",1.32195897352392e-91,0.639274028660664,0.589,0.233,3.20852662463991e-87,"6","PLTP"
"PFDN21",2.39964094209106e-91,0.822609851870193,0.845,0.541,5.82416853054922e-87,"6","PFDN2"
"LGALS12",3.32125329494217e-91,0.577951794223138,1,0.976,8.06101387215414e-87,"6","LGALS1"
"BRI3",3.88166999702902e-91,0.778771037281836,0.842,0.51,9.42120124978912e-87,"6","BRI3"
"TCEAL91",4.99366041882046e-91,0.888957622235882,0.926,0.687,1.21201132025191e-86,"6","TCEAL9"
"SELENOS3",5.04390554211961e-91,0.646637726605262,0.722,0.345,1.22420631412785e-86,"6","SELENOS"
"SUB12",5.13340663388195e-91,0.707424701138989,0.956,0.799,1.24592912410949e-86,"6","SUB1"
"SRP142",8.66901920738585e-91,0.624186737704317,0.992,0.875,2.10405765182462e-86,"6","SRP14"
"SNU131",1.28286963228607e-90,0.731419399820797,0.853,0.539,3.11365288452151e-86,"6","SNU13"
"PRELID11",1.45846556978705e-90,0.667229086019649,0.75,0.383,3.53984178443016e-86,"6","PRELID1"
"COL1A21",3.00654579677769e-90,0.981504767376296,0.918,0.691,7.29718730335913e-86,"6","COL1A2"
"DDAH21",3.67970233867689e-90,0.756020048884044,0.766,0.42,8.93100554620268e-86,"6","DDAH2"
"RPS61",4.69747253492954e-90,0.587909537484352,1,0.993,1.14012355895275e-85,"6","RPS6"
"LAPTM4A",1.13801354188733e-89,0.693620438353055,0.941,0.743,2.76207266751473e-85,"6","LAPTM4A"
"AHSA11",1.14531965402765e-89,0.733602481418067,0.867,0.553,2.7798053322905e-85,"6","AHSA1"
"SNHG152",1.43911444751267e-89,0.718170551829397,0.741,0.386,3.492874675558e-85,"6","SNHG15"
"F10",6.99206425067694e-89,0.318174899533429,0.259,0.05,1.6970439142818e-84,"6","F10"
"RPS172",1.16796365080176e-88,0.652741366084381,0.987,0.914,2.83476457686095e-84,"6","RPS17"
"NME11",5.14116210906536e-88,0.681378163579416,0.653,0.303,1.24781145549125e-83,"6","NME1"
"SNRPG",7.41054475223322e-88,0.665405279502025,0.835,0.494,1.79861331681452e-83,"6","SNRPG"
"RPL153",9.46896158908758e-88,0.538560158301637,1,0.992,2.29821166728745e-83,"6","RPL15"
"MARCKS2",1.86110317506366e-87,0.638673875887992,0.679,0.304,4.51708351619701e-83,"6","MARCKS"
"RPL221",9.66833493340664e-87,0.566138434664056,1,0.969,2.34660157168713e-82,"6","RPL22"
"TOMM51",2.78499431085078e-86,0.743389298702663,0.816,0.49,6.75945969186593e-82,"6","TOMM5"
"SNRPE1",4.62674001172841e-86,0.674508522236126,0.796,0.443,1.1229560682466e-81,"6","SNRPE"
"COX6A11",5.08123706119901e-86,0.627927564128874,0.884,0.558,1.23326704712361e-81,"6","COX6A1"
"RNASEK",1.28610964231089e-85,0.699364825682182,0.907,0.676,3.12151671285275e-81,"6","RNASEK"
"NPC22",1.88743578522448e-85,0.616484330502923,0.771,0.387,4.58099539431834e-81,"6","NPC2"
"RPL10A1",6.64293886832071e-84,0.556105650382452,1,0.99,1.61230769273012e-79,"6","RPL10A"
